tGroup,round,epoch,layer,neuron,type,weight,value
1-2,8,700,0,1,N,49,-0.06308023691285995
1-2,8,700,0,1,N,50,0.2734610668969955
1-2,8,700,0,1,N,51,-0.27204711496601847
1-2,8,700,0,1,N,52,0.01155568562903594
1-2,8,700,0,1,N,53,-0.013616527222508138
1-2,8,700,0,1,N,54,0.012211100485053472
1-2,8,700,0,1,N,55,0.4313714379001587
1-2,8,700,0,2,N,0,-0.24004092828206025
1-2,8,700,0,2,N,1,0.13501752153087962
1-2,8,700,0,2,N,2,0.1843657331899678
1-2,8,700,0,2,N,3,0.0028067663787416553
1-2,8,700,0,2,N,4,-0.3018947634090334
1-2,8,700,0,2,N,5,0.1856803470254608
1-2,8,700,0,2,N,6,-0.8509038563852503
1-2,8,700,0,2,N,7,0.5595929260618037
1-2,8,700,0,2,N,8,-0.25234852800190233
1-2,8,700,0,2,N,9,0.4506639780393168
1-2,8,700,0,2,N,10,0.8317705548795048
1-2,8,700,0,2,N,11,0.12400497985049572
1-2,8,700,0,2,N,12,-0.11566853649928226
1-2,8,700,0,2,N,13,0.7229427345738689
1-2,8,700,0,2,N,14,0.11378385671856299
1-2,8,700,0,2,N,15,-0.6974163102974856
1-2,8,700,0,2,N,16,0.08996544504387696
1-2,8,700,0,2,N,17,0.7544407590474053
1-2,8,700,0,2,N,18,0.34997646706733004
1-2,8,700,0,2,N,19,0.07610956114135539
1-2,8,700,0,2,N,20,-0.15729818224496375
1-2,8,700,0,2,N,21,0.07048628044932298
1-2,8,700,0,2,N,22,-0.35841644653559546
1-2,8,700,0,2,N,23,0.3412084331907341
1-2,8,700,0,2,N,24,0.011286754304721147
1-2,8,700,0,2,N,25,-0.11161604549020854
1-2,8,700,0,2,N,26,-0.34664377187673695
1-2,8,700,0,2,N,27,-0.6315518176927779
1-2,8,700,0,2,N,28,-0.2537856726360367
1-2,8,700,0,2,N,29,-0.1582454067607122
1-2,8,700,0,2,N,30,0.4706575256182336
1-2,8,700,0,2,N,31,-0.06899705194389971
1-2,8,700,0,2,N,32,0.19967427857021114
1-2,8,700,0,2,N,33,-0.12316192661074225
1-2,8,700,0,2,N,34,0.11576501013793737
1-2,8,700,0,2,N,35,0.3151165557054608
1-2,8,700,0,2,N,36,0.019207759761675443
1-2,8,700,0,2,N,37,0.10219595904468569
1-2,8,700,0,2,N,38,0.20560431309874744
1-2,8,700,0,2,N,39,0.08911315750540716
1-2,8,700,0,2,N,40,0.521764011801174
1-2,8,700,0,2,N,41,0.3293314349440843
1-2,8,700,0,2,N,42,-0.3172865016229823
1-2,8,700,0,2,N,43,-0.4632601990244529
1-2,8,700,0,2,N,44,-0.12260735880298884
1-2,8,700,0,2,N,45,0.06726914194639994
1-2,8,700,0,2,N,46,-0.10521154874324005
1-2,8,700,0,2,N,47,-0.13112373099225064
1-2,8,700,0,2,N,48,0.7272349004098274
1-2,8,700,0,2,N,49,-0.09325644911668496
1-2,8,700,0,2,N,50,0.07781909122961549
1-2,8,700,0,2,N,51,0.34017668930985817
1-2,8,700,0,2,N,52,-0.6916566666339805
1-2,8,700,0,2,N,53,0.19462841259414157
1-2,8,700,0,2,N,54,0.7240443140728351
1-2,8,700,0,2,N,55,0.28292873329397866
1-2,8,700,0,3,N,0,-0.015255594616754768
1-2,8,700,0,3,N,1,0.5064250140410705
1-2,8,700,0,3,N,2,0.023284067853637617
1-2,8,700,0,3,N,3,0.32791353752955743
1-2,8,700,0,3,N,4,-0.3831938386334608
1-2,8,700,0,3,N,5,0.36557109380776126
1-2,8,700,0,3,N,6,0.7115414020800742
1-2,8,700,0,3,N,7,-0.2553309863124241
1-2,8,700,0,3,N,8,0.21887665709822354
1-2,8,700,0,3,N,9,0.3557620272821139
1-2,8,700,0,3,N,10,-0.21900610317747565
1-2,8,700,0,3,N,11,0.40160352781465836
1-2,8,700,0,3,N,12,0.7475062231875168
1-2,8,700,0,3,N,13,0.06751618933096967
1-2,8,700,0,3,N,14,-0.5023420935099382
1-2,8,700,0,3,N,15,-0.8051678568815273
1-2,8,700,0,3,N,16,0.3662065931452125
1-2,8,700,0,3,N,17,0.29232167497771605
1-2,8,700,0,3,N,18,-0.48224865785278487
1-2,8,700,0,3,N,19,-0.758308162393265
1-2,8,700,0,3,N,20,0.7370177916815588
1-2,8,700,0,3,N,21,-0.66698521919976
1-2,8,700,0,3,N,22,0.23935560587710855
1-2,8,700,0,3,N,23,-0.9385051317103672
1-2,8,700,0,3,N,24,-0.27218837854443145
1-2,8,700,0,3,N,25,0.6124263852729587
1-2,8,700,0,3,N,26,-0.7242351081903062
1-2,8,700,0,3,N,27,-0.21128397986269595
1-2,8,700,0,3,N,28,0.39391068173704596
1-2,8,700,0,3,N,29,-0.353259629901475
1-2,8,700,0,3,N,30,-0.13507123656400266
1-2,8,700,0,3,N,31,-0.6788184372778732
1-2,8,700,0,3,N,32,0.4366275760096846
1-2,8,700,0,3,N,33,0.2533938035193675
1-2,8,700,0,3,N,34,0.018479242480803855
1-2,8,700,0,3,N,35,0.09210641165096242
1-2,8,700,0,3,N,36,-0.71771412263625
1-2,8,700,0,3,N,37,-0.14283650713581436
1-2,8,700,0,3,N,38,0.5317200574211899
1-2,8,700,0,3,N,39,0.4253956376872693
1-2,8,700,0,3,N,40,0.21002256114795329
1-2,8,700,0,3,N,41,-0.3639282219648107
1-2,8,700,0,3,N,42,-0.14010213080201336
1-2,8,700,0,3,N,43,0.6610342353443704
1-2,8,700,0,3,N,44,-0.7264809025091178
1-2,8,700,0,3,N,45,-0.12036894900968387
1-2,8,700,0,3,N,46,-0.4423446387580998
1-2,8,700,0,3,N,47,-0.19674563064323822
1-2,8,700,0,3,N,48,-0.09246254051077409
1-2,8,700,0,3,N,49,0.33657434274678977
1-2,8,700,0,3,N,50,0.0737003506159973
1-2,8,700,0,3,N,51,0.43204159516663027
1-2,8,700,0,3,N,52,0.35410600352522076
1-2,8,700,0,3,N,53,0.11033479196592128
1-2,8,700,0,3,N,54,0.0482511870487709
1-2,8,700,0,3,N,55,-0.46207804509810674
1-2,8,700,0,4,N,0,-0.3483724918403152
1-2,8,700,0,4,N,1,0.23446238611850326
1-2,8,700,0,4,N,2,0.8405778773788297
1-2,8,700,0,4,N,3,-7.288838792745141E-4
1-2,8,700,0,4,N,4,0.9071683859243315
1-2,8,700,0,4,N,5,-0.14559713443208963
1-2,8,700,0,4,N,6,0.5793243231693062
1-2,8,700,0,4,N,7,-0.6364997159765233
1-2,8,700,0,4,N,8,0.7360237749208671
1-2,8,700,0,4,N,9,0.6378677323832411
1-2,8,700,0,4,N,10,-0.19592294437655647
1-2,8,700,0,4,N,11,-0.6763515680798872
1-2,8,700,0,4,N,12,-0.1528641665740789
1-2,8,700,0,4,N,13,-0.2911188977067992
1-2,8,700,0,4,N,14,0.002968592636338659
1-2,8,700,0,4,N,15,0.33495403217867353
1-2,8,700,0,4,N,16,-0.6826357832998231
1-2,8,700,0,4,N,17,0.5029892769019972
1-2,8,700,0,4,N,18,0.7895325346307803
1-2,8,700,0,4,N,19,0.4434919129447867
1-2,8,700,0,4,N,20,-0.063930186830435
1-2,8,700,0,4,N,21,-0.5508531349318961
1-2,8,700,0,4,N,22,0.16868341393216713
1-2,8,700,0,4,N,23,-0.34137327952799656
1-2,8,700,0,4,N,24,0.33618700466133955
1-2,8,700,0,4,N,25,0.602626636061475
1-2,8,700,0,4,N,26,-0.3012508979694578
1-2,8,700,0,4,N,27,-0.14153584498014182
1-2,8,700,0,4,N,28,0.46606212971403493
1-2,8,700,0,4,N,29,0.3006449668012398
1-2,8,700,0,4,N,30,0.19502583434866394
1-2,8,700,0,4,N,31,-0.4087226889645106
1-2,8,700,0,4,N,32,-0.1597128587919484
1-2,8,700,0,4,N,33,-0.023544730534410467
1-2,8,700,0,4,N,34,0.0978357060183447
1-2,8,700,0,4,N,35,-0.06318288600138867
1-2,8,700,0,4,N,36,0.34448317619850927
1-2,8,700,0,4,N,37,0.18491919140323457
1-2,8,700,0,4,N,38,0.8795081089772435
1-2,8,700,0,4,N,39,-0.09438501279235867
1-2,8,700,0,4,N,40,0.3839257892898456
1-2,8,700,0,4,N,41,0.2797901209817689
1-2,8,700,0,4,N,42,0.182997878859675
1-2,8,700,0,4,N,43,0.6489149973740945
1-2,8,700,0,4,N,44,0.3441628389875064
1-2,8,700,0,4,N,45,-0.18896447690915544
1-2,8,700,0,4,N,46,0.5243833658652775
1-2,8,700,0,4,N,47,0.700993822178121
1-2,8,700,0,4,N,48,-0.4424473504572711
1-2,8,700,0,4,N,49,-0.014823686144143342
1-2,8,700,0,4,N,50,-0.43220745858461074
1-2,8,700,0,4,N,51,-0.30547146411103127
1-2,8,700,0,4,N,52,-0.31787744380215815
1-2,8,700,0,4,N,53,0.21313638144553168
1-2,8,700,0,4,N,54,-0.7744772851695483
1-2,8,700,0,4,N,55,0.1644957180281938
1-2,8,700,0,5,N,0,-0.6834733116665297
1-2,8,700,0,5,N,1,-0.3775928943626878
1-2,8,700,0,5,N,2,0.03946638939726992
1-2,8,700,0,5,N,3,-0.5288603331169831
1-2,8,700,0,5,N,4,0.10479195958432339
1-2,8,700,0,5,N,5,-0.31012762396439
1-2,8,700,0,5,N,6,-0.13614487360374453
1-2,8,700,0,5,N,7,0.19153931345300448
1-2,8,700,0,5,N,8,0.6334166255475324
1-2,8,700,0,5,N,9,-0.13286192788395906
1-2,8,700,0,5,N,10,0.5205423594423804
1-2,8,700,0,5,N,11,-0.17409094130694305
1-2,8,700,0,5,N,12,-0.05427475457768691
1-2,8,700,0,5,N,13,0.1551560410813799
1-2,8,700,0,5,N,14,0.6147602251097156
1-2,8,700,0,5,N,15,-0.048335459215156217
1-2,8,700,0,5,N,16,0.22716780108941378
1-2,8,700,0,5,N,17,0.05849894692797014
1-2,8,700,0,5,N,18,0.5763326063347852
1-2,8,700,0,5,N,19,0.337213470491585
1-2,8,700,0,5,N,20,-0.04918775871297111
1-2,8,700,0,5,N,21,0.37651065787382704
1-2,8,700,0,5,N,22,-0.23929142511759036
1-2,8,700,0,5,N,23,-0.1243672726251431
1-2,8,700,0,5,N,24,0.7604532965798929
1-2,8,700,0,5,N,25,-0.18202396566868884
1-2,8,700,0,5,N,26,0.532047299467657
1-2,8,700,0,5,N,27,0.019086084607091835
1-2,8,700,0,5,N,28,0.46777062084831295
1-2,8,700,0,5,N,29,-0.5680779950591264
1-2,8,700,0,5,N,30,0.16595431363745605
1-2,8,700,0,5,N,31,0.36198211141411185
1-2,8,700,0,5,N,32,0.014336815722530205
1-2,8,700,0,5,N,33,-0.4805428620835438
1-2,8,700,0,5,N,34,-0.15686440550895153
1-2,8,700,0,5,N,35,-0.7629322664663578
1-2,8,700,0,5,N,36,-0.1959672482778545
1-2,8,700,0,5,N,37,-0.07284017980863981
1-2,8,700,0,5,N,38,-0.8348931381549897
1-2,8,700,0,5,N,39,0.192224060921097
1-2,8,700,0,5,N,40,-0.40454602927891603
1-2,8,700,0,5,N,41,-0.47169015464117325
1-2,8,700,0,5,N,42,0.23607808938781819
1-2,8,700,0,5,N,43,0.6713760683031657
1-2,8,700,0,5,N,44,-0.24975677701506757
1-2,8,700,0,5,N,45,0.3936951625586193
1-2,8,700,0,5,N,46,-0.008728384256992721
1-2,8,700,0,5,N,47,0.38607216716903503
1-2,8,700,0,5,N,48,-0.1409229102130348
1-2,8,700,0,5,N,49,0.14196712849119136
1-2,8,700,0,5,N,50,-0.05998854051857855
1-2,8,700,0,5,N,51,-0.11709444066822257
1-2,8,700,0,5,N,52,0.367280255340959
1-2,8,700,0,5,N,53,-0.47000417609912365
1-2,8,700,0,5,N,54,-0.3528900830483713
1-2,8,700,0,5,N,55,-0.15993054603792256
1-2,8,700,0,6,N,0,0.3954955677374874
1-2,8,700,0,6,N,1,0.029700218623458848
1-2,8,700,0,6,N,2,0.6916990173938674
1-2,8,700,0,6,N,3,0.30251000726231125
1-2,8,700,0,6,N,4,0.8206492420311654
1-2,8,700,0,6,N,5,-0.05592500327333142
1-2,8,700,0,6,N,6,0.44992333535275053
1-2,8,700,0,6,N,7,0.003249638820159922
1-2,8,700,0,6,N,8,-0.39180736219091933
1-2,8,700,0,6,N,9,0.6371835827432194
1-2,8,700,0,6,N,10,-0.730396768862216
1-2,8,700,0,6,N,11,-0.1914047132868341
1-2,8,700,0,6,N,12,0.853745740631708
1-2,8,700,0,6,N,13,-0.13617198394037908
1-2,8,700,0,6,N,14,0.5140437828885887
1-2,8,700,0,6,N,15,0.43092721657797556
1-2,8,700,0,6,N,16,-0.7255997771983373
1-2,8,700,0,6,N,17,-0.11296801027172194
1-2,8,700,0,6,N,18,0.39968968582617137
1-2,8,700,0,6,N,19,-0.2333142556883823
1-2,8,700,0,6,N,20,0.10054479083435573
1-2,8,700,0,6,N,21,0.8474341793066336
1-2,8,700,0,6,N,22,0.583237075546188
1-2,8,700,0,6,N,23,0.009087933632872108
1-2,8,700,0,6,N,24,-0.21074061061027527
1-2,8,700,0,6,N,25,0.341964817682891
1-2,8,700,0,6,N,26,0.574681421884838
1-2,8,700,0,6,N,27,0.2958186280826383
1-2,8,700,0,6,N,28,0.3819190401098483
1-2,8,700,0,6,N,29,0.5476356568577664
1-2,8,700,0,6,N,30,0.4973929822384868
1-2,8,700,0,6,N,31,0.6599537419574957
1-2,8,700,0,6,N,32,0.02313996004138308
1-2,8,700,0,6,N,33,-0.5938341578308739
1-2,8,700,0,6,N,34,-0.031154673539633825
1-2,8,700,0,6,N,35,0.2238787649754515
1-2,8,700,0,6,N,36,-0.3198471684858215
1-2,8,700,0,6,N,37,-0.16445685156628306
1-2,8,700,0,6,N,38,0.1368243577426443
1-2,8,700,0,6,N,39,0.23735187893704335
1-2,8,700,0,6,N,40,-0.47254389842247363
1-2,8,700,0,6,N,41,-0.46420380813675677
1-2,8,700,0,6,N,42,-0.22037623609667253
1-2,8,700,0,6,N,43,-0.1878737938062902
1-2,8,700,0,6,N,44,-0.4336294503023462
1-2,8,700,0,6,N,45,-0.07741811239934339
1-2,8,700,0,6,N,46,-0.15183575009342765
1-2,8,700,0,6,N,47,0.6600235180742404
1-2,8,700,0,6,N,48,0.1814288231423062
1-2,8,700,0,6,N,49,0.3440789896862606
1-2,8,700,0,6,N,50,0.16060114737140754
1-2,8,700,0,6,N,51,0.4316156887092638
1-2,8,700,0,6,N,52,0.05458664901891788
1-2,8,700,0,6,N,53,-0.47662497913753604
1-2,8,700,0,6,N,54,0.10065356267963063
1-2,8,700,0,6,N,55,-0.3691191013295353
1-2,8,700,0,7,N,0,0.39526240892101
1-2,8,700,0,7,N,1,-0.14181493205649848
1-2,8,700,0,7,N,2,0.0660013079496124
1-2,8,700,0,7,N,3,-0.035347269238801445
1-2,8,700,0,7,N,4,-0.6251704953455188
1-2,8,700,0,7,N,5,0.5335451339547296
1-2,8,700,0,7,N,6,0.7771590860051231
1-2,8,700,0,7,N,7,0.31067658954193017
1-2,8,700,0,7,N,8,0.2530986317779143
1-2,8,700,0,7,N,9,0.20832379344686558
1-2,8,700,0,7,N,10,-0.5470695872604182
1-2,8,700,0,7,N,11,-0.1840336557004195
1-2,8,700,0,7,N,12,0.35143082297920425
1-2,8,700,0,7,N,13,0.2912203309538015
1-2,8,700,0,7,N,14,-0.5452447746944985
1-2,8,700,0,7,N,15,0.27900590831845457
1-2,8,700,0,7,N,16,-0.51908574333233
1-2,8,700,0,7,N,17,-0.3554663185538223
1-2,8,700,0,7,N,18,-0.2668962547081818
1-2,8,700,0,7,N,19,0.32208685026886064
1-2,8,700,0,7,N,20,0.5590653677022064
1-2,8,700,0,7,N,21,0.10582268420069678
1-2,8,700,0,7,N,22,0.463544639063992
1-2,8,700,0,7,N,23,0.1597612971199201
1-2,8,700,0,7,N,24,-0.2524720665673067
1-2,8,700,0,7,N,25,0.2997554500549432
1-2,8,700,0,7,N,26,0.3508118216201998
1-2,8,700,0,7,N,27,-0.36727721639274497
1-2,8,700,0,7,N,28,-0.3378387610714982
1-2,8,700,0,7,N,29,-0.35098795414690626
1-2,8,700,0,7,N,30,-0.20438224761866985
1-2,8,700,0,7,N,31,-0.1214551278157523
1-2,8,700,0,7,N,32,0.11198314347722194
1-2,8,700,0,7,N,33,-0.31365776719700156
1-2,8,700,0,7,N,34,0.01764841926335731
1-2,8,700,0,7,N,35,-0.267275781312564
1-2,8,700,0,7,N,36,-0.2505631424431761
1-2,8,700,0,7,N,37,0.27736068940544684
1-2,8,700,0,7,N,38,-0.015086608574587683
1-2,8,700,0,7,N,39,0.6222011817589802
1-2,8,700,0,7,N,40,0.43597349814919345
1-2,8,700,0,7,N,41,-0.06936950383849239
1-2,8,700,0,7,N,42,-0.5082234585507468
1-2,8,700,0,7,N,43,0.2503461976246822
1-2,8,700,0,7,N,44,-0.025902648198787813
1-2,8,700,0,7,N,45,-0.4780882056077782
1-2,8,700,0,7,N,46,0.43482951854928553
1-2,8,700,0,7,N,47,0.017279859963482157
1-2,8,700,0,7,N,48,-0.5585555020169203
1-2,8,700,0,7,N,49,-0.41534723906236676
1-2,8,700,0,7,N,50,0.8198503860965123
1-2,8,700,0,7,N,51,-0.06299728550514923
1-2,8,700,0,7,N,52,-0.021960456463839293
1-2,8,700,0,7,N,53,0.08746051431279778
1-2,8,700,0,7,N,54,-0.22805646252453185
1-2,8,700,0,7,N,55,-0.24436088207292056
1-2,8,700,0,8,N,0,0.513728159925905
1-2,8,700,0,8,N,1,0.05133572122067227
1-2,8,700,0,8,N,2,-0.17281279219154222
1-2,8,700,0,8,N,3,0.2376392132936132
1-2,8,700,0,8,N,4,0.3801170686574825
1-2,8,700,0,8,N,5,0.5496811169367094
1-2,8,700,0,8,N,6,-0.5743676123790743
1-2,8,700,0,8,N,7,-0.32948764829468397
1-2,8,700,0,8,N,8,-0.711189104590194
1-2,8,700,0,8,N,9,0.5389276933226518
1-2,8,700,0,8,N,10,-0.2336360375012469
1-2,8,700,0,8,N,11,-0.04894018929230524
1-2,8,700,0,8,N,12,0.044701562075391006
1-2,8,700,0,8,N,13,0.443581825944862
1-2,8,700,0,8,N,14,-0.23179861085152167
1-2,8,700,0,8,N,15,-0.018916144640991492
1-2,8,700,0,8,N,16,0.11767729356936513
1-2,8,700,0,8,N,17,-0.5670047388559862
1-2,8,700,0,8,N,18,-0.5145910024338773
1-2,8,700,0,8,N,19,0.07168770534682112
1-2,8,700,0,8,N,20,-0.007434437448677506
1-2,8,700,0,8,N,21,-0.09098147361396113
1-2,8,700,0,8,N,22,-0.013620159422847302
1-2,8,700,0,8,N,23,0.36135347171049514
1-2,8,700,0,8,N,24,0.826748328813846
1-2,8,700,0,8,N,25,0.2903025157605358
1-2,8,700,0,8,N,26,0.5078883178012714
1-2,8,700,0,8,N,27,0.1966018206997525
1-2,8,700,0,8,N,28,0.1200526316938502
1-2,8,700,0,8,N,29,0.07592173836387806
1-2,8,700,0,8,N,30,0.35579573776246975
1-2,8,700,0,8,N,31,-0.4884443378872737
1-2,8,700,0,8,N,32,-0.34444961907978633
1-2,8,700,0,8,N,33,-0.2571317217762742
1-2,8,700,0,8,N,34,-0.21264938626249666
1-2,8,700,0,8,N,35,-0.6649493715392362
1-2,8,700,0,8,N,36,-0.29772089766284837
1-2,8,700,0,8,N,37,0.21055382391671235
1-2,8,700,0,8,N,38,-0.008744602345300811
1-2,8,700,0,8,N,39,0.04485303682195052
1-2,8,700,0,8,N,40,0.3097083038414993
1-2,8,700,0,8,N,41,-0.05989198642848332
1-2,8,700,0,8,N,42,-0.5883548955716419
1-2,8,700,0,8,N,43,0.2202718790826203
1-2,8,700,0,8,N,44,0.49196358551418606
1-2,8,700,0,8,N,45,-0.5275653813875348
1-2,8,700,0,8,N,46,-0.3514871629681047
1-2,8,700,0,8,N,47,0.8501284442407698
1-2,8,700,0,8,N,48,0.1439237214952655
1-2,8,700,0,8,N,49,0.3296257469552412
1-2,8,700,0,8,N,50,0.2578385763018273
1-2,8,700,0,8,N,51,-0.5054512899652257
1-2,8,700,0,8,N,52,-0.2908638252267321
1-2,8,700,0,8,N,53,0.00766161059918786
1-2,8,700,0,8,N,54,-0.15649733425244464
1-2,8,700,0,8,N,55,-0.3832119628707647
1-2,8,700,0,9,N,0,-0.13181222340330867
1-2,8,700,0,9,N,1,-0.5748277171631831
1-2,8,700,0,9,N,2,0.5800457870727058
1-2,8,700,0,9,N,3,0.28441377387827677
1-2,8,700,0,9,N,4,0.26076151764243194
1-2,8,700,0,9,N,5,0.15859359387770788
1-2,8,700,0,9,N,6,0.35765727376617956
1-2,8,700,0,9,N,7,-0.34865233312049615
1-2,8,700,0,9,N,8,0.3392207443628602
1-2,8,700,0,9,N,9,-0.07068279483423416
1-2,8,700,0,9,N,10,-0.043303926184757695
1-2,8,700,0,9,N,11,0.2835662520265817
1-2,8,700,0,9,N,12,-0.28594870714113985
1-2,8,700,0,9,N,13,-0.024149079997337713
1-2,8,700,0,9,N,14,-0.4775212377960152
1-2,8,700,0,9,N,15,0.17375705754279455
1-2,8,700,0,9,N,16,-0.6273646986472938
1-2,8,700,0,9,N,17,0.1055028903583613
1-2,8,700,0,9,N,18,0.1253911710229068
1-2,8,700,0,9,N,19,0.3977560184917887
1-2,8,700,0,9,N,20,0.37021961371921625
1-2,8,700,0,9,N,21,0.3020670142481284
1-2,8,700,0,9,N,22,0.12393539109445494
1-2,8,700,0,9,N,23,0.6084308620799272
1-2,8,700,0,9,N,24,-0.05947603870305829
1-2,8,700,0,9,N,25,0.7854734218095469
1-2,8,700,0,9,N,26,0.23168829186241635
1-2,8,700,0,9,N,27,-0.36601967694122217
1-2,8,700,0,9,N,28,-0.6872513474061419
1-2,8,700,0,9,N,29,0.056943497535151516
1-2,8,700,0,9,N,30,-0.4360634236355079
1-2,8,700,0,9,N,31,0.5134683254570244
1-2,8,700,0,9,N,32,-0.023391204452277603
1-2,8,700,0,9,N,33,-0.42646330139929345
1-2,8,700,0,9,N,34,0.3130836888397994
1-2,8,700,0,9,N,35,0.13057235117427843
1-2,8,700,0,9,N,36,0.3457414152201836
1-2,8,700,0,9,N,37,0.11864968666570179
1-2,8,700,0,9,N,38,-0.24675001183710832
1-2,8,700,0,9,N,39,0.2738950396115517
1-2,8,700,0,9,N,40,-0.21429203663010893
1-2,8,700,0,9,N,41,-0.2187423810114966
1-2,8,700,0,9,N,42,0.818773102943018
1-2,8,700,0,9,N,43,0.16742675010291225
1-2,8,700,0,9,N,44,-0.2928814882699677
1-2,8,700,0,9,N,45,-0.83601457383879
1-2,8,700,0,9,N,46,-0.3043603710340552
1-2,8,700,0,9,N,47,0.683197660248681
1-2,8,700,0,9,N,48,-0.0881722881746557
1-2,8,700,0,9,N,49,-0.540967365456823
1-2,8,700,0,9,N,50,-0.5640451346256025
1-2,8,700,0,9,N,51,-0.21031900611907794
1-2,8,700,0,9,N,52,0.013236197254084158
1-2,8,700,0,9,N,53,0.22391727236556705
1-2,8,700,0,9,N,54,-0.0017174920820048848
1-2,8,700,0,9,N,55,0.01145670370177775
1-2,8,700,0,10,N,0,0.12305790699962608
1-2,8,700,0,10,N,1,0.2709682467483477
1-2,8,700,0,10,N,2,0.4277283283274688
1-2,8,700,0,10,N,3,-0.407893581269553
1-2,8,700,0,10,N,4,-0.3372582223440006
1-2,8,700,0,10,N,5,0.014235118935918707
1-2,8,700,0,10,N,6,0.17161023609856887
1-2,8,700,0,10,N,7,-0.5424316051958705
1-2,8,700,0,10,N,8,-0.9516825111026972
1-2,8,700,0,10,N,9,0.020778630112029215
1-2,8,700,0,10,N,10,-0.15854988652762364
1-2,8,700,0,10,N,11,0.1557745658211285
1-2,8,700,0,10,N,12,-0.2924837126991744
1-2,8,700,0,10,N,13,0.16828989138225176
1-2,8,700,0,10,N,14,-0.26067086292053054
1-2,8,700,0,10,N,15,-0.06424712976272445
1-2,8,700,0,10,N,16,0.297340487498901
1-2,8,700,0,10,N,17,-0.7677678450214227
1-2,8,700,0,10,N,18,0.3029200342817415
1-2,8,700,0,10,N,19,0.2916077034866436
1-2,8,700,0,10,N,20,0.16803698134609937
1-2,8,700,0,10,N,21,0.72995396781857
1-2,8,700,0,10,N,22,-0.530781165595903
1-2,8,700,0,10,N,23,0.2627271918367489
1-2,8,700,0,10,N,24,0.3483508728183127
1-2,8,700,0,10,N,25,-0.0683960049728689
1-2,8,700,0,10,N,26,-0.11384633276080734
1-2,8,700,0,10,N,27,-0.016974531669203784
1-2,8,700,0,10,N,28,-0.00685827609860034
1-2,8,700,0,10,N,29,-0.16031388460816337
1-2,8,700,0,10,N,30,0.5992096326256894
1-2,8,700,0,10,N,31,-0.3560447776466854
1-2,8,700,0,10,N,32,-0.03564967861791779
1-2,8,700,0,10,N,33,0.08092261744957369
1-2,8,700,0,10,N,34,-0.6603940309831794
1-2,8,700,0,10,N,35,-0.03534417738104123
1-2,8,700,0,10,N,36,0.42888159079508187
1-2,8,700,0,10,N,37,0.39786543845579075
1-2,8,700,0,10,N,38,-0.17040346287310382
1-2,8,700,0,10,N,39,0.33676293048938455
1-2,8,700,0,10,N,40,-0.639105216692616
1-2,8,700,0,10,N,41,-0.6566012344153019
1-2,8,700,0,10,N,42,-0.2652134192590345
1-2,8,700,0,10,N,43,-0.22252207261622092
1-2,8,700,0,10,N,44,-0.09757606097713895
1-2,8,700,0,10,N,45,-0.13316893942011535
1-2,8,700,0,10,N,46,0.49138738492265205
1-2,8,700,0,10,N,47,-0.582215993441001
1-2,8,700,0,10,N,48,-0.3745150188630378
1-2,8,700,0,10,N,49,-0.8235971652174892
1-2,8,700,0,10,N,50,-0.25362752182032894
1-2,8,700,0,10,N,51,-0.08307691510233628
1-2,8,700,0,10,N,52,-0.042058701044159284
1-2,8,700,0,10,N,53,-0.1272535831037382
1-2,8,700,0,10,N,54,0.10805932447526821
1-2,8,700,0,10,N,55,-0.10718102266968564
1-2,8,700,0,11,N,0,0.1841110678313098
1-2,8,700,0,11,N,1,-0.28484815233939687
1-2,8,700,0,11,N,2,0.10133704151369007
1-2,8,700,0,11,N,3,-0.5996981314296455
1-2,8,700,0,11,N,4,-0.4279929421922134
1-2,8,700,0,11,N,5,0.3770728201011606
1-2,8,700,0,11,N,6,-0.7640013642347414
1-2,8,700,0,11,N,7,0.46687134500907296
1-2,8,700,0,11,N,8,-0.38196862567829876
1-2,8,700,0,11,N,9,0.2217506644902674
1-2,8,700,0,11,N,10,-0.20551631241862908
1-2,8,700,0,11,N,11,-0.14028237558886378
1-2,8,700,0,11,N,12,0.05901482229501159
1-2,8,700,0,11,N,13,0.2601053244843614
1-2,8,700,0,11,N,14,-0.671824757384437
1-2,8,700,0,11,N,15,0.5502892069321088
1-2,8,700,0,11,N,16,-0.20241249588792368
1-2,8,700,0,11,N,17,-0.15025966715835376
1-2,8,700,0,11,N,18,-0.23637833809920175
1-2,8,700,0,11,N,19,-0.32559362577828815
1-2,8,700,0,11,N,20,-0.46842343311134726
1-2,8,700,0,11,N,21,0.5342945779623075
1-2,8,700,0,11,N,22,-0.16447489816131883
1-2,8,700,0,11,N,23,0.4592212599345161
1-2,8,700,0,11,N,24,-0.4346459340392107
1-2,8,700,0,11,N,25,0.3648773653891286
1-2,8,700,0,11,N,26,0.385743015520093
1-2,8,700,0,11,N,27,-0.17181448862574947
1-2,8,700,0,11,N,28,0.44660800352365115
1-2,8,700,0,11,N,29,-0.3396111577421704
1-2,8,700,0,11,N,30,-0.46341923556024767
1-2,8,700,0,11,N,31,0.641061581970382
1-2,8,700,0,11,N,32,-0.010879656541008531
1-2,8,700,0,11,N,33,-0.517020748252421
1-2,8,700,0,11,N,34,0.4596160097233493
1-2,8,700,0,11,N,35,-0.3427756364379116
1-2,8,700,0,11,N,36,-0.2491423531606863
1-2,8,700,0,11,N,37,0.8158323732990961
